id,title,freq
1,ser,NULL
2,ter,NULL
3,estar,NULL
4,poder,NULL
5,fazer,NULL
6,ir,NULL
7,haver,NULL
8,dizer,NULL
9,dar,NULL
10,ver,NULL
11,saber,NULL
12,querer,NULL
13,ficar,NULL
14,dever,NULL
15,passar,NULL
16,vir,NULL
17,chegar,NULL
18,falar,NULL
19,deixar,NULL
20,encontrar,NULL
21,levar,NULL
22,começar,NULL
23,partir,NULL
24,pensar,NULL
25,parecer,NULL
26,apresentar,NULL
27,olhar,NULL
28,tornar,NULL
29,sair,NULL
30,voltar,NULL
31,conseguir,NULL
32,achar,NULL
33,existir,NULL
34,sentir,NULL
35,entrar,NULL
36,chamar,NULL
37,conhecer,NULL
38,considerar,NULL
39,pôr,NULL
40,continuar,NULL
41,viver,NULL
42,ouvir,NULL
43,tomar,NULL
44,acabar,NULL
45,receber,NULL
46,perder,NULL
47,andar,NULL
48,trabalhar,NULL
49,criar,NULL
50,pedir,NULL
51,seguir,NULL
52,contar,NULL
53,acontecer,NULL
54,afirmar,NULL
55,tratar,NULL
56,esperar,NULL
57,gostar,NULL
58,usar,NULL
59,manter,NULL
60,realizar,NULL
61,abrir,NULL
62,escrever,NULL
63,permitir,NULL
64,ocorrer,NULL
65,mostrar,NULL
66,lembrar,NULL
67,trazer,NULL
68,procurar,NULL
69,morrer,NULL
70,tentar,NULL
71,formar,NULL
72,aparecer,NULL
73,incluir,NULL
74,cair,NULL
75,correr,NULL
76,ganhar,NULL
77,surgir,NULL
78,nascer,NULL
79,pagar,NULL
80,representar,NULL
81,entender,NULL
82,produzir,NULL
83,ler,NULL
84,precisar,NULL
85,perguntar,NULL
86,constituir,NULL
87,colocar,NULL
88,possuir,NULL
89,servir,NULL
90,tirar,NULL
91,responder,NULL
92,obter,NULL
93,desenvolver,NULL
94,explicar,NULL
95,descobrir,NULL
96,acreditar,NULL
97,levantar,NULL
98,mandar,NULL
99,estudar,NULL
100,atingir,NULL
101,sofrer,NULL
102,parar,NULL
103,bater,NULL
104,decidir,NULL
105,referir,NULL
106,fechar,NULL
107,aumentar,NULL
108,acompanhar,NULL
109,defender,NULL
110,lançar,NULL
111,mudar,NULL
112,resolver,NULL
113,participar,NULL
114,subir,NULL
115,utilizar,NULL
116,provocar,NULL
117,compreender,NULL
118,estabelecer,NULL
119,pretender,NULL
120,iniciar,NULL
121,perceber,NULL
122,garantir,NULL
123,comer,NULL
124,vender,NULL
125,observar,NULL
126,comprar,NULL
127,aceitar,NULL
128,resultar,NULL
129,reconhecer,NULL
130,sentar,NULL
131,marcar,NULL
132,construir,NULL
133,crescer,NULL
134,publicar,NULL
135,ajudar,NULL
136,assumir,NULL
137,revelar,NULL
138,prever,NULL
139,ocupar,NULL
140,oferecer,NULL
141,dirigir,NULL
142,esquecer,NULL
143,tocar,NULL
144,envolver,NULL
145,matar,NULL
146,fugir,NULL
147,indicar,NULL
148,valer,NULL
149,terminar,NULL
150,jogar,NULL
151,conter,NULL
152,definir,NULL
153,rir,NULL
154,escolher,NULL
155,destacar,NULL
156,reunir,NULL
157,descer,NULL
158,dormir,NULL
159,causar,NULL
160,evitar,NULL
161,determinar,NULL
162,anunciar,NULL
163,exigir,NULL
164,transformar,NULL
165,vencer,NULL
166,faltar,NULL
167,entregar,NULL
168,casar,NULL
169,pegar,NULL
170,eleger,NULL
171,julgar,NULL
172,permanecer,NULL
173,apontar,NULL
174,virar,NULL
175,concluir,NULL
176,significar,NULL
177,depender,NULL
178,repetir,NULL
179,abandonar,NULL
180,obrigar,NULL
181,preparar,NULL
182,aplicar,NULL
183,reduzir,NULL
184,pertencer,NULL
185,funcionar,NULL
186,retirar,NULL
187,meter,NULL
188,verificar,NULL
189,estender,NULL
190,acrescentar,NULL
191,desejar,NULL
192,dividir,NULL
193,buscar,NULL
194,cumprir,NULL
195,aproximar,NULL
196,sorrir,NULL
197,imaginar,NULL
198,discutir,NULL
199,apoiar,NULL
200,gerar,NULL
201,cantar,NULL
202,afastar,NULL
203,admitir,NULL
204,fixar,NULL
205,dispor,NULL
206,chorar,NULL
207,erguer,NULL
208,preferir,NULL
209,aproveitar,NULL
210,gritar,NULL
211,promover,NULL
212,integrar,NULL
213,atravessar,NULL
214,alcançar,NULL
215,propor,NULL
216,informar,NULL
217,atribuir,NULL
218,,NULL
219,aprender,NULL
220,deitar,NULL
221,cortar,NULL
222,enviar,NULL
223,morar,NULL
224,acusar,NULL
225,impedir,NULL
226,desaparecer,NULL
227,avançar,NULL
228,custar,NULL
229,amar,NULL
230,interessar,NULL
231,exercer,NULL
232,dedicar,NULL
233,assistir,NULL
234,cobrir,NULL
235,compor,NULL
236,conduzir,NULL
237,consistir,NULL
238,substituir,NULL
239,descrever,NULL
240,analisar,NULL
241,confirmar,NULL
242,completar,NULL
243,regressar,NULL
244,bastar,NULL
245,prometer,NULL
246,adquirir,NULL
247,baixar,NULL
248,conversar,NULL
249,demonstrar,NULL
250,contribuir,NULL
251,corresponder,NULL
252,importar,NULL
253,identificar,NULL
254,jantar,NULL
255,pesar,NULL
256,prestar,NULL
257,apanhar,NULL
258,ligar,NULL
259,atirar,NULL
260,caracterizar,NULL
261,enfrentar,NULL
262,declarar,NULL
263,notar,NULL
264,citar,NULL
265,alimentar,NULL
266,fornecer,NULL
267,guardar,NULL
268,conquistar,NULL
269,caber,NULL
270,beber,NULL
271,designar,NULL
272,juntar,NULL
273,esconder,NULL
274,variar,NULL
275,decorrer,NULL
276,salvar,NULL
277,adoptar,NULL
278,controlar,NULL
279,actuar,NULL
280,atender,NULL
281,introduzir,NULL
282,cuidar,NULL
283,durar,NULL
284,dominar,NULL
285,adiantar,NULL
286,recordar,NULL
287,visitar,NULL
288,calar,NULL
289,comentar,NULL
290,melhorar,NULL
291,fundar,NULL
292,convidar,NULL
293,proteger,NULL
294,acordar,NULL
295,puxar,NULL
296,instalar,NULL
297,viajar,NULL
298,limitar,NULL
299,encher,NULL
300,merecer,NULL
301,assegurar,NULL
302,crer,NULL
303,caminhar,NULL
304,conceder,NULL
305,suceder,NULL
306,separar,NULL
307,votar,NULL
308,unir,NULL
309,negar,NULL
310,avaliar,NULL
311,recusar,NULL
312,sugerir,NULL
313,costumar,NULL
314,alterar,NULL
315,preocupar,NULL
316,mover,NULL
317,justificar,NULL
318,impor,NULL
319,diminuir,NULL
320,atacar,NULL
321,lutar,NULL
322,insistir,NULL
323,divulgar,NULL
324,concordar,NULL
325,recolher,NULL
326,respeitar,NULL
327,praticar,NULL
328,reflectir,NULL
329,disputar,NULL
330,deter,NULL
331,transmitir,NULL
332,carregar,NULL
333,arrastar,NULL
334,arranjar,NULL
335,temer,NULL
336,trocar,NULL
337,destruir,NULL
338,recuperar,NULL
339,restar,NULL
340,ensinar,NULL
341,comparar,NULL
342,quebrar,NULL
343,calcular,NULL
344,ameaçar,NULL
345,afectar,NULL
346,libertar,NULL
347,visar,NULL
348,manifestar,NULL
349,amanhecer,NULL
350,atrair,NULL
351,registar,NULL
352,voar,NULL
353,prosseguir,NULL
354,demorar,NULL
355,ultrapassar,NULL
356,criticar,NULL
357,saltar,NULL
358,gastar,NULL
359,reparar,NULL
360,soltar,NULL
361,executar,NULL
362,limpar,NULL
363,invadir,NULL
364,montar,NULL
365,assinar,NULL
366,aprovar,NULL
367,investir,NULL
368,influenciar,NULL
369,apertar,NULL
370,sustentar,NULL
371,inventar,NULL
372,distinguir,NULL
373,opor,NULL
374,escapar,NULL
375,resistir,NULL
376,cometer,NULL
377,agir,NULL
378,registrar,NULL
379,pintar,NULL
380,medir,NULL
381,interromper,NULL
382,organizar,NULL
383,escutar,NULL
384,empregar,NULL
385,distribuir,NULL
386,espalhar,NULL
387,emitir,NULL
388,basear,NULL
389,operar,NULL
390,supor,NULL
391,arrancar,NULL
392,provar,NULL
393,ferir,NULL
394,estimar,NULL
395,romper,NULL
396,derivar,NULL
397,ceder,NULL
398,percorrer,NULL
399,roubar,NULL
400,comandar,NULL
401,reclamar,NULL
402,cobrar,NULL
403,deslocar,NULL
404,negociar,NULL
405,transportar,NULL
406,explorar,NULL
407,brincar,NULL
408,convencer,NULL
409,concentrar,NULL
410,botar,NULL
411,reagir,NULL
412,salientar,NULL
413,facilitar,NULL
414,interpretar,NULL
415,reforçar,NULL
416,desempenhar,NULL
417,implicar,NULL
418,recorrer,NULL
419,expor,NULL
420,esclarecer,NULL
421,prender,NULL
422,vestir,NULL
423,mexer,NULL
424,gravar,NULL
425,denunciar,NULL
426,aguardar,NULL
427,retomar,NULL
428,efectuar,NULL
429,encarar,NULL
430,sonhar,NULL
431,avisar,NULL
432,dançar,NULL
433,apurar,NULL
434,encerrar,NULL
435,originar,NULL
436,surpreender,NULL
437,errar,NULL
438,acumular,NULL
439,satisfazer,NULL
440,tender,NULL
441,necessitar,NULL
442,despertar,NULL
443,traduzir,NULL
444,largar,NULL
445,comunicar,NULL
446,exclamar,NULL
447,investigar,NULL
448,segurar,NULL
449,agarrar,NULL
450,ordenar,NULL
451,ignorar,NULL
452,governar,NULL
453,experimentar,NULL
454,suportar,NULL
455,desenhar,NULL
456,condenar,NULL
457,inspirar,NULL
458,optar,NULL
459,confessar,NULL
460,colher,NULL
461,constar,NULL
462,admirar,NULL
463,prejudicar,NULL
464,sacudir,NULL
465,murmurar,NULL
466,armar,NULL
467,dobrar,NULL
468,derrubar,NULL
469,acender,NULL
470,circular,NULL
471,apagar,NULL
472,proceder,NULL
473,requerer,NULL
474,combater,NULL
475,eliminar,NULL
476,colaborar,NULL
477,residir,NULL
478,solicitar,NULL
479,conservar,NULL
480,alegar,NULL
481,proibir,NULL
482,encaminhar,NULL
483,elevar,NULL
484,modificar,NULL
485,combinar,NULL
486,classificar,NULL
487,exibir,NULL
488,conferir,NULL
489,contemplar,NULL
490,beneficiar,NULL
491,queimar,NULL
492,sobreviver,NULL
493,adaptar,NULL
494,situar,NULL
495,projectar,NULL
496,rejeitar,NULL
497,tremer,NULL
498,lavar,NULL
499,frequentar,NULL
500,convocar,NULL
501,acertar,NULL
502,misturar,NULL
503,despedir,NULL
504,superar,NULL
505,cultivar,NULL
506,agitar,NULL
507,rever,NULL
508,orientar,NULL
509,animar,NULL
510,demitir,NULL
511,assentar,NULL
512,possibilitar,NULL
513,proporcionar,NULL
514,inaugurar,NULL
515,beijar,NULL
516,autorizar,NULL
517,desfazer,NULL
518,converter,NULL
519,consumir,NULL
520,estimular,NULL
521,desistir,NULL
522,descansar,NULL
523,passear,NULL
524,confiar,NULL
525,adormecer,NULL
526,ressaltar,NULL
527,destinar,NULL
528,retornar,NULL
529,conceber,NULL
530,apreciar,NULL
531,argumentar,NULL
532,recuar,NULL
533,confundir,NULL
534,forçar,NULL
535,respirar,NULL
536,submeter,NULL
537,localizar,NULL
538,absorver,NULL
539,presidir,NULL
540,abranger,NULL
541,abordar,NULL
542,habitar,NULL
543,obedecer,NULL
544,adorar,NULL
545,enganar,NULL
546,desviar,NULL
547,competir,NULL
548,rodear,NULL
549,regular,NULL
550,iluminar,NULL
551,brilhar,NULL
552,comprometer,NULL
553,relatar,NULL
554,fabricar,NULL
555,abalar,NULL
556,pregar,NULL
557,empurrar,NULL
558,ampliar,NULL
559,recomendar,NULL
560,antecipar,NULL
561,cruzar,NULL
562,perseguir,NULL
563,lamentar,NULL
564,falecer,NULL
565,assustar,NULL
566,estrear,NULL
567,intervir,NULL
568,apostar,NULL
569,financiar,NULL
570,disparar,NULL
571,mergulhar,NULL
572,incorporar,NULL
573,concorrer,NULL
574,desconfiar,NULL
575,corrigir,NULL
576,prolongar,NULL
577,render,NULL
578,protestar,NULL
579,sumir,NULL
580,indagar,NULL
581,travar,NULL
582,cheirar,NULL
583,gozar,NULL
584,fumar,NULL
585,sobrar,NULL
586,rolar,NULL
587,queixar,NULL
588,excluir,NULL
589,expulsar,NULL
590,enterrar,NULL
591,comemorar,NULL
592,liderar,NULL
593,agradar,NULL
594,girar,NULL
595,aderir,NULL
596,treinar,NULL
597,desculpar,NULL
598,rezar,NULL
599,sujeitar,NULL
600,reservar,NULL
601,examinar,NULL
602,rodar,NULL
603,chover,NULL
604,celebrar,NULL
605,perdoar,NULL
606,preencher,NULL
607,evoluir,NULL
608,arriscar,NULL
609,desconhecer,NULL
610,inserir,NULL
611,emprestar,NULL
612,elaborar,NULL
613,suspender,NULL
614,relacionar,NULL
615,acelerar,NULL
616,alargar,NULL
617,arrumar,NULL
618,somar,NULL
619,constatar,NULL
620,depositar,NULL
621,administrar,NULL
622,espreitar,NULL
623,extrair,NULL
624,ocultar,NULL
625,espantar,NULL
626,fingir,NULL
627,agradecer,NULL
628,associar,NULL
629,exprimir,NULL
630,preservar,NULL
631,tecer,NULL
632,tardar,NULL
633,apressar,NULL
634,encolher,NULL
635,acentuar,NULL
636,sublinhar,NULL
637,falhar,NULL
638,rasgar,NULL
639,pronunciar,NULL
640,adivinhar,NULL
641,aguentar,NULL
642,processar,NULL
643,contrariar,NULL
644,divertir,NULL
645,incomodar,NULL
646,resumir,NULL
647,instituir,NULL
648,arder,NULL
649,consultar,NULL
650,doer,NULL
651,derrotar,NULL
652,encarregar,NULL
653,formular,NULL
654,adiar,NULL
655,violar,NULL
656,cercar,NULL
657,calhar,NULL
658,cessar,NULL
659,dispensar,NULL
660,comprovar,NULL
661,concretizar,NULL
662,convir,NULL
663,favorecer,NULL
664,plantar,NULL
665,penetrar,NULL
666,reproduzir,NULL
667,jurar,NULL
668,estremecer,NULL
669,ilustrar,NULL
670,hesitar,NULL
671,seleccionar,NULL
672,duvidar,NULL
673,enrolar,NULL
674,partilhar,NULL
675,renovar,NULL
676,traçar,NULL
677,planejar,NULL
678,ingressar,NULL
679,ousar,NULL
680,detectar,NULL
681,torcer,NULL
682,assinalar,NULL
683,editar,NULL
684,devolver,NULL
685,movimentar,NULL
686,lidar,NULL
687,aquecer,NULL
688,irritar,NULL
689,transferir,NULL
690,questionar,NULL
691,motivar,NULL
692,coordenar,NULL
693,agravar,NULL
694,firmar,NULL
695,acudir,NULL
696,auxiliar,NULL
697,expressar,NULL
698,enfiar,NULL
699,esgotar,NULL
700,guiar,NULL
701,captar,NULL
702,aconselhar,NULL
703,nomear,NULL
704,soar,NULL
705,disfarçar,NULL
706,depor,NULL
707,defrontar,NULL
708,encostar,NULL
709,abraçar,NULL
710,pousar,NULL
711,escorrer,NULL
712,debater,NULL
713,desencadear,NULL
714,herdar,NULL
715,explodir,NULL
716,fitar,NULL
717,acolher,NULL
718,contestar,NULL
719,morder,NULL
720,poupar,NULL
721,gemer,NULL
722,apelar,NULL
723,renunciar,NULL
724,reter,NULL
725,proclamar,NULL
726,consolidar,NULL
727,esmagar,NULL
728,recomeçar,NULL
729,articular,NULL
730,abrigar,NULL
731,suspirar,NULL
732,testar,NULL
733,comparecer,NULL
734,interrogar,NULL
735,perturbar,NULL
736,caçar,NULL
737,distrair,NULL
738,ajustar,NULL
739,vibrar,NULL
740,pisar,NULL
741,coincidir,NULL
742,provir,NULL
743,soprar,NULL
744,almoçar,NULL
745,incidir,NULL
746,culminar,NULL
747,oscilar,NULL
748,fartar,NULL
749,enxergar,NULL
750,conviver,NULL
751,abater,NULL
752,impressionar,NULL
753,punir,NULL
754,rebentar,NULL
755,telefonar,NULL
756,rondar,NULL
757,dificultar,NULL
758,figurar,NULL
759,ascender,NULL
760,engolir,NULL
761,livrar,NULL
762,alertar,NULL
763,contrair,NULL
764,implantar,NULL
765,imitar,NULL
766,expandir,NULL
767,pender,NULL
768,mentir,NULL
769,decretar,NULL
770,aliviar,NULL
771,secar,NULL
772,filmar,NULL
773,estalar,NULL
774,comportar,NULL
775,valorizar,NULL
776,suspeitar,NULL
777,prevenir,NULL
778,deslizar,NULL
779,dissolver,NULL
780,induzir,NULL
781,inclinar,NULL
782,berrar,NULL
783,abanar,NULL
784,emergir,NULL
785,esfregar,NULL
786,enriquecer,NULL
787,compensar,NULL
788,pressionar,NULL
789,encomendar,NULL
790,desafiar,NULL
791,isolar,NULL
792,tapar,NULL
793,avistar,NULL
794,anular,NULL
795,gerir,NULL
796,reinar,NULL
797,recear,NULL
798,revestir,NULL
799,brigar,NULL
800,pular,NULL
801,englobar,NULL
802,persistir,NULL
803,interferir,NULL
804,noticiar,NULL
805,acarretar,NULL
806,semear,NULL
807,reivindicar,NULL
808,candidatar,NULL
809,tombar,NULL
810,exportar,NULL
811,escalar,NULL
812,ofender,NULL
813,afundar,NULL
814,armazenar,NULL
815,deparar,NULL
816,odiar,NULL
817,incentivar,NULL
818,multiplicar,NULL
819,embarcar,NULL
820,elogiar,NULL
821,marchar,NULL
822,sufocar,NULL
823,desprezar,NULL
824,diferir,NULL
825,complicar,NULL
826,arrepender,NULL
827,atrapalhar,NULL
828,alongar,NULL
829,rematar,NULL
830,contactar,NULL
831,dotar,NULL
832,flutuar,NULL
833,remeter,NULL
834,evidenciar,NULL
835,estranhar,NULL
836,agrupar,NULL
837,desembarcar,NULL
838,reger,NULL
839,resmungar,NULL
840,detestar,NULL
841,homenagear,NULL
842,proferir,NULL
843,fundir,NULL
844,picar,NULL
845,restringir,NULL
846,teimar,NULL
847,especificar,NULL
848,reafirmar,NULL
849,substantivar,NULL
850,doar,NULL
851,aprofundar,NULL
852,denominar,NULL
853,ferver,NULL
854,pairar,NULL
855,acenar,NULL
856,centrar,NULL
857,aborrecer,NULL
858,enfatizar,NULL
859,empenhar,NULL
860,assemelhar,NULL
861,chefiar,NULL
862,equivaler,NULL
863,navegar,NULL
864,leccionar,NULL
865,precipitar,NULL
866,estragar,NULL
867,cansar,NULL
868,improvisar,NULL
869,varrer,NULL
870,dispersar,NULL
871,refugiar,NULL
872,retratar,NULL
873,velar,NULL
874,fiar,NULL
875,cumprimentar,NULL
876,contratar,NULL
877,advertir,NULL
878,devorar,NULL
879,apetecer,NULL
880,reprimir,NULL
881,replicar,NULL
882,ranger,NULL
883,mobilizar,NULL
884,culpar,NULL
885,capturar,NULL
886,enxugar,NULL
887,mencionar,NULL
888,predominar,NULL
889,frisar,NULL
890,curvar,NULL
891,alugar,NULL
892,agredir,NULL
893,atrever,NULL
894,baptizar,NULL
895,ponderar,NULL
896,narrar,NULL
897,namorar,NULL
898,banhar,NULL
899,actualizar,NULL
900,desabafar,NULL
901,curar,NULL
902,restaurar,NULL
903,roçar,NULL
904,remover,NULL
905,espiar,NULL
906,arrecadar,NULL
907,vingar,NULL
908,bradar,NULL
909,desligar,NULL
910,repousar,NULL
911,liberar,NULL
912,reformar,NULL
913,pesquisar,NULL
914,evocar,NULL
915,torturar,NULL
916,findar,NULL
917,fluir,NULL
918,decorar,NULL
919,jazer,NULL
920,responsabilizar,NULL
921,desmentir,NULL
922,chocar,NULL
923,consentir,NULL
924,debruçar,NULL
925,disciplinar,NULL
926,moer,NULL
927,parir,NULL
928,ensaiar,NULL
929,atar,NULL
930,accionar,NULL
931,preceder,NULL
932,pressentir,NULL
933,acalmar,NULL
934,atrasar,NULL
935,colar,NULL
936,furar,NULL
937,extinguir,NULL
938,vigiar,NULL
939,meditar,NULL
940,envelhecer,NULL
941,edificar,NULL
942,rebater,NULL
943,resgatar,NULL
944,alastrar,NULL
945,vagar,NULL
946,realçar,NULL
947,cascar,NULL
948,copiar,NULL
949,exceder,NULL
950,esforçar,NULL
951,escorregar,NULL
952,empreender,NULL
953,anteceder,NULL
954,clamar,NULL
955,intensificar,NULL
956,irar,NULL
957,suar,NULL
958,descartar,NULL
959,fortalecer,NULL
960,nadar,NULL
961,ostentar,NULL
962,roer,NULL
963,desenrolar,NULL
964,diferenciar,NULL
965,cancelar,NULL
966,balançar,NULL
967,apaixonar,NULL
968,consagrar,NULL
969,saudar,NULL
970,trair,NULL
971,soluçar,NULL
972,fiscalizar,NULL
973,finalizar,NULL
974,pescar,NULL
975,invocar,NULL
976,sequestrar,NULL
977,derramar,NULL
978,emigrar,NULL
979,suscitar,NULL
980,inverter,NULL
981,imprimir,NULL
982,habituar,NULL
983,implementar,NULL
984,licenciar,NULL
985,reaparecer,NULL
986,prevalecer,NULL
987,relembrar,NULL
988,empatar,NULL
989,balbuciar,NULL
990,cerrar,NULL
991,afogar,NULL
992,restabelecer,NULL
993,viabilizar,NULL
994,conformar,NULL
995,ditar,NULL
996,fotografar,NULL
997,estacionar,NULL
998,coçar,NULL
999,disponibilizar,NULL
1000,florescer,NULL
1001,ab-reagir,NULL
1002,ab-rogar,NULL
1003,abacharelar,NULL
1004,abacinar,NULL
1005,abafar,NULL
1006,abagunçar,NULL
1007,abainhar,NULL
1008,abaionetar,NULL
1009,abaixar,NULL
1010,abalançar,NULL
1011,abalienar,NULL
1012,abalroar,NULL
1013,abandalhar,NULL
1014,abandar,NULL
1015,abandeirar,NULL
1016,abarbar,NULL
1017,abarcar,NULL
1018,abarrotar,NULL
1019,abastar,NULL
1020,abastardar,NULL
1021,abastecer,NULL
1022,abaular,NULL
1023,abdicar,NULL
1024,abduzir,NULL
1025,abecar,NULL
1026,abeirar,NULL
1027,abençoar,NULL
1028,abendiçoar,NULL
1029,aberrar,NULL
1030,abespinhar,NULL
1031,abicar,NULL
1032,abirritar,NULL
1033,abismar,NULL
1034,abjurar,NULL
1035,ablaquear,NULL
1036,ablegar,NULL
1037,abluir,NULL
1038,abnegar,NULL
1039,abobadar,NULL
1040,abocanhar,NULL
1041,aboletar,NULL
1042,abolir,NULL
1043,abominar,NULL
1044,abortar,NULL
1045,abotoar,NULL
1046,abrandar,NULL
1047,abrasar,NULL
1048,abrasileirar,NULL
1049,abreviar,NULL
1050,abrilhantar,NULL
1051,abroquelar,NULL
1052,absceder,NULL
1053,abscindir,NULL
1054,absolutizar,NULL
1055,absolver,NULL
1056,abster,NULL
1057,abstrair,NULL
1058,abundar,NULL
1059,abusar,NULL
1060,acabrunhar,NULL
1061,açacalar,NULL
1062,academizar,NULL
1063,açafroar,NULL
1064,açaimar,NULL
1065,acalentar,NULL
1066,açamar,NULL
1067,acamaradar,NULL
1068,açambarcar,NULL
1069,acampar,NULL
1070,acanhar,NULL
